# This is the file of observation plan. Lines starting with "#" will be ignored.
# When program is running, you can update the file to change your observation plan.
# Use "stop" to end an observation plan.
# Any problems, contact astrofanlee@gmail.com
#Year   Month   Day     Hour    Min     Sec     Az.     Alt.    Antennas(Use "-" for continuous)
2015	11	27	17	10	1	10	66	1-14,16
2015	11	27	17	15	1	180	11	1-14,16
2015	11	27	17	20	1	10	66	1-14,16
2015	11	27	17	25	1	180	11	1-14,16
2015	11	27	17	30	1	10	66	1-14,16
2015	11	27	17	35	1	180	11	1-14,16
2015	11	27	17	40	1	10	66	1-14,16
2015	11	27	17	45	1	180	11	1-14,16
2015	11	27	17	50	1	10	66	1-14,16
2015	11	27	17	55	1	180	11	1-14,16
2015	11	27	18	0	1	10	66	1-14,16
2015	11	27	18	5	1	180	11	1-14,16
2015	11	27	18	10	1	10	66	1-14,16
2015	11	27	18	15	1	180	11	1-14,16
2015	11	27	18	20	1	10	66	1-14,16
2015	11	27	18	25	1	180	11	1-14,16
2015	11	27	18	30	1	10	66	1-14,16
2015	11	27	18	35	1	180	11	1-14,16
2015	11	27	18	40	1	10	66	1-14,16
2015	11	27	18	45	1	180	11	1-14,16
2015	11	27	18	50	1	10	66	1-14,16
2015	11	27	18	55	1	180	11	1-14,16
2015	11	27	19	0	1	10	66	1-14,16
2015	11	27	19	5	1	180	11	1-14,16
2015	11	27	19	10	1	10	66	1-14,16
2015	11	27	19	15	1	180	11	1-14,16
2015	11	27	19	20	1	10	66	1-14,16
2015	11	27	19	25	1	180	11	1-14,16
2015	11	27	19	30	1	10	66	1-14,16
2015	11	27	19	35	1	180	11	1-14,16
2015	11	27	19	40	1	10	66	1-14,16
2015	11	27	19	45	1	180	11	1-14,16
2015	11	27	19	50	1	10	66	1-14,16
2015	11	27	19	55	1	180	11	1-14,16
2015	11	27	20	0	1	10	66	1-14,16
2015	11	27	20	5	1	180	11	1-14,16
2015	11	27	20	10	1	10	66	1-14,16
2015	11	27	20	15	1	180	11	1-14,16
2015	11	27	20	20	1	10	66	1-14,16
2015	11	27	20	25	1	180	11	1-14,16
2015	11	27	20	30	1	10	66	1-14,16
2015	11	27	20	35	1	180	11	1-14,16
2015	11	27	20	40	1	10	66	1-14,16
2015	11	27	20	45	1	180	11	1-14,16
2015	11	27	20	50	1	10	66	1-14,16
2015	11	27	20	55	1	180	11	1-14,16
2015	11	27	21	0	1	10	66	1-14,16
2015	11	27	21	5	1	180	11	1-14,16
2015	11	27	21	10	1	10	66	1-14,16
2015	11	27	21	15	1	180	11	1-14,16
2015	11	27	21	20	1	10	66	1-14,16
2015	11	27	21	25	1	180	11	1-14,16
2015	11	27	21	30	1	10	66	1-14,16
2015	11	27	21	35	1	180	11	1-14,16
2015	11	27	21	40	1	10	66	1-14,16
2015	11	27	21	45	1	180	11	1-14,16
2015	11	27	21	50	1	10	66	1-14,16
2015	11	27	21	55	1	180	11	1-14,16
2015	11	27	22	0	1	10	66	1-14,16
2015	11	27	22	5	1	180	11	1-14,16
2015	11	27	22	10	1	10	66	1-14,16
2015	11	27	22	15	1	180	11	1-14,16
2015	11	27	22	20	1	10	66	1-14,16
2015	11	27	22	25	1	180	11	1-14,16
2015	11	27	22	30	1	10	66	1-14,16
2015	11	27	22	35	1	180	11	1-14,16
2015	11	27	22	40	1	10	66	1-14,16
2015	11	27	22	45	1	180	11	1-14,16
2015	11	27	22	50	1	10	66	1-14,16
2015	11	27	22	55	1	180	11	1-14,16
2015	11	27	23	0	1	10	66	1-14,16
2015	11	27	23	5	1	180	11	1-14,16
2015	11	27	23	10	1	10	66	1-14,16
2015	11	27	23	15	1	180	11	1-14,16
2015	11	27	23	20	1	10	66	1-14,16
2015	11	27	23	25	1	180	11	1-14,16
2015	11	27	23	30	1	10	66	1-14,16
2015	11	27	23	35	1	180	11	1-14,16
2015	11	27	23	40	1	10	66	1-14,16
2015	11	27	23	45	1	180	11	1-14,16
2015	11	27	23	50	1	10	66	1-14,16
2015	11	27	23	55	1	180	11	1-14,16
exit
